 #  q=   1.0000000000000000       POT1=   7.9450099999999999       T2/T1=  0.92179999999999995       i=   88.016999999999996     
 2452118.277028        0.03700  0.40513706  0.50265883  0.90779589  0.88553115   1.00000    15.8650     0.1050    0.000000D+00
 2452118.546242        0.03800  0.41588415  0.50267722  0.91856137  0.89603259   1.00000    15.8522     0.0922    0.000000D+00
 2452118.815456        0.03900  0.42628174  0.50270136  0.92898310  0.90619872   1.00000    15.8399     0.0800    0.000000D+00
 2452119.084670        0.04000  0.43633749  0.50272683  0.93906432  0.91603268   1.00000    15.8282     0.0683    0.000000D+00
 2452119.353884        0.04100  0.44598371  0.50275031  0.94873402  0.92546522   1.00000    15.8171     0.0571    0.000000D+00
 2452119.623098        0.04200  0.45515197  0.50277347  0.95792543  0.93443120   1.00000    15.8066     0.0467    0.000000D+00
 2452119.892312        0.04300  0.46387565  0.50279428  0.96666993  0.94296123   1.00000    15.7968     0.0368    0.000000D+00
 2452120.161526        0.04400  0.47206945  0.50281499  0.97488444  0.95097427   1.00000    15.7876     0.0276    0.000000D+00
 2452120.430740        0.04500  0.47970752  0.50283484  0.98254236  0.95844437   1.00000    15.7791     0.0191    0.000000D+00
 2452120.699954        0.04600  0.48671874  0.50286086  0.98957960  0.96530901   1.00000    15.7713     0.0114    0.000000D+00
 2452120.969168        0.04700  0.49315174  0.50289154  0.99604328  0.97161417   1.00000    15.7643     0.0043    0.000000D+00
 2452121.238382        0.04800  0.49891521  0.50292025  1.00183545  0.97726428   1.00000    15.7580    -0.0020    0.000000D+00
 2452121.507596        0.04900  0.50395923  0.50294716  1.00690639  0.98221084   1.00000    15.7525    -0.0075    0.000000D+00
 2452121.776810        0.05000  0.50817572  0.50297346  1.01114917  0.98634957   1.00000    15.7479    -0.0120    0.000000D+00
 2452122.046024        0.05100  0.51145006  0.50299775  1.01444781  0.98956730   1.00000    15.7444    -0.0156    0.000000D+00
 2452122.315238        0.05200  0.51353290  0.50302042  1.01655332  0.99162117   1.00000    15.7421    -0.0178    0.000000D+00
 2452122.584452        0.05300  0.51387502  0.50304316  1.01691818  0.99197708   1.00000    15.7417    -0.0182    0.000000D+00
 2452122.853666        0.05400  0.51387533  0.50307361  1.01694894  0.99200709   1.00000    15.7417    -0.0182    0.000000D+00
 2452123.122880        0.05500  0.51388446  0.50310694  1.01699140  0.99204850   1.00000    15.7417    -0.0183    0.000000D+00
 2452123.392094        0.05600  0.51389081  0.50313850  1.01702931  0.99208548   1.00000    15.7416    -0.0183    0.000000D+00
 2452123.661308        0.05700  0.51389601  0.50317074  1.01706675  0.99212201   1.00000    15.7416    -0.0184    0.000000D+00
 2452123.930522        0.05800  0.51390058  0.50320184  1.01710241  0.99215680   1.00000    15.7415    -0.0184    0.000000D+00
 2452124.199736        0.05900  0.51390259  0.50323069  1.01713328  0.99218690   1.00000    15.7415    -0.0184    0.000000D+00
 2452124.468950        0.06000  0.51390252  0.50326020  1.01716272  0.99221562   1.00000    15.7415    -0.0185    0.000000D+00
 2452124.738164        0.06100  0.51390150  0.50329085  1.01719235  0.99224453   1.00000    15.7415    -0.0185    0.000000D+00
 2452125.007378        0.06200  0.51390618  0.50332608  1.01723226  0.99228346   1.00000    15.7414    -0.0186    0.000000D+00
 2452125.276592        0.06300  0.51391136  0.50335988  1.01727124  0.99232148   1.00000    15.7414    -0.0186    0.000000D+00
 2452125.545806        0.06400  0.51391421  0.50339169  1.01730590  0.99235529   1.00000    15.7413    -0.0186    0.000000D+00
 2452125.815020        0.06500  0.51391564  0.50342536  1.01734100  0.99238954   1.00000    15.7413    -0.0187    0.000000D+00
 2452126.084234        0.06600  0.51391621  0.50345653  1.01737274  0.99242049   1.00000    15.7413    -0.0187    0.000000D+00
 2452126.353448        0.06700  0.51391333  0.50348712  1.01740045  0.99244752   1.00000    15.7412    -0.0187    0.000000D+00
 2452126.622662        0.06800  0.51391305  0.50352128  1.01743433  0.99248057   1.00000    15.7412    -0.0188    0.000000D+00
